,job_id,country,region,city,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
5660,5661,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
5661,5662,US, CA,Other,0,0,0,Part-time,,High School or equivalent,1
5662,5663,US,Other,Other,0,1,1,Full-time,Not Applicable,Unspecified,0
5663,5664,Other,Other,Other,0,1,1,Full-time,,,0
5664,5665,US,Other,Other,0,1,0,Full-time,Not Applicable,High School or equivalent,0
5665,5666,US, CA,Other,0,1,0,Contract,,Bachelor's Degree,0
5666,5667,US,Other,Other,0,1,1,,,,0
5667,5668,GB, , ,0,1,1,Contract,,,0
5668,5669,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5669,5670,US, TX,Other,0,1,0,Full-time,Not Applicable,Unspecified,0
5670,5671,GR, I,Other,0,1,1,Full-time,Entry level,,0
5671,5672,US,Other,Other,0,1,1,Full-time,,Bachelor's Degree,0
5672,5673,US, CA,Other,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,1
5673,5674,US, CA,Other,0,1,0,Temporary,Associate,Associate Degree,0
5674,5675,GB, LND, London,0,1,1,Full-time,Entry level,,0
5675,5676,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,,0
5676,5677,US, NY,Other,0,1,0,Full-time,Mid-Senior level,,0
5677,5678,GB, LND,Other,0,0,0,Full-time,Mid-Senior level,,0
5678,5679,US, CA, San Francisco,0,1,0,,,,0
5679,5680,GB, LND,Other,0,0,0,Full-time,Associate,Associate Degree,0
5680,5681,GB, LND,Other,0,0,0,Full-time,Mid-Senior level,,0
5681,5682,US,Other,Other,1,1,1,Contract,,Unspecified,0
5682,5683,US, CA,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5683,5684,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5684,5685,,,,0,1,0,,,,0
5685,5686,CA,Other,Other,0,1,1,,,Unspecified,0
5686,5687,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
5687,5688,US, TX, ,0,0,0,Full-time,Not Applicable,Unspecified,1
5688,5689,US, TX,Other,0,0,0,Full-time,Entry level,High School or equivalent,1
5689,5690,Other,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5690,5691,GB,Other,Other,0,0,1,Full-time,Not Applicable,Unspecified,0
5691,5692,US,Other, ,0,0,0,Other,Not Applicable,Unspecified,1
5692,5693,Other,Other,Other,0,1,0,,Internship,,0
5693,5694,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5694,5695,GB, LND,Other,0,1,1,Full-time,,,0
5695,5696,GR, I, Athens,0,1,1,,,,0
5696,5697,US,Other,Other,0,0,1,Contract,Mid-Senior level,,0
5697,5698,US, TX,Other,0,0,0,Full-time,Mid-Senior level,Master's Degree,1
5698,5699,US, TX,Other,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,1
5699,5700,US, CA,Other,0,1,0,,,,0
5700,5701,US,Other,Other,0,1,1,Part-time,Entry level,Unspecified,0
5701,5702,US, NY, New York,0,0,1,Full-time,Associate,Bachelor's Degree,0
5702,5703,GR, I, Athens,0,1,1,,,,0
5703,5704,GR, I, Athens,0,1,1,Full-time,Associate,,0
5704,5705,US,Other, ,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5705,5706,GR, , ,0,1,0,Full-time,Mid-Senior level,,0
5706,5707,GB,Other,Other,0,1,1,Full-time,Entry level,Unspecified,0
5707,5708,US, TX,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
5708,5709,US,Other,Other,0,1,1,Part-time,Entry level,Unspecified,0
5709,5710,GB,Other,Other,1,1,0,Full-time,Mid-Senior level,,0
5710,5711,US, IL,Other,0,0,0,Part-time,,,0
5711,5712,US,Other,Other,0,0,0,Full-time,Associate,High School or equivalent,0
5712,5713,CA,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
5713,5714,GR, I, ,0,1,1,Full-time,Mid-Senior level,,0
5714,5715,US, NY, New York,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5715,5716,Other,Other,Other,0,1,0,Full-time,Executive,Master's Degree,0
5716,5717,Other,Other,Other,0,1,0,Full-time,Entry level,,0
5717,5718,Other,Other,Other,0,1,0,Full-time,,,0
5718,5719,US,Other,Other,0,1,1,Other,Mid-Senior level,High School or equivalent,0
5719,5720,GB, LND, London,0,0,1,Full-time,Not Applicable,High School or equivalent,0
5720,5721,US,Other,Other,0,0,0,,,,1
5721,5722,Other,Other,Other,0,1,1,Full-time,Associate,,0
5722,5723,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
5723,5724,Other, ,Other,0,1,0,Full-time,,,0
5724,5725,,,,0,1,0,,,,0
5725,5726,GR, , ,0,1,1,,,,0
5726,5727,US, NY, New York,0,0,1,Full-time,Director,Bachelor's Degree,0
5727,5728,GB,Other,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
5728,5729,CA,Other,Other,0,1,0,Full-time,Not Applicable,Unspecified,0
5729,5730,US, CA,Other,0,1,1,,,,0
5730,5731,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
5731,5732,GB,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
5732,5733,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
5733,5734,US, CA, San Francisco,0,1,0,Full-time,Associate,,0
5734,5735,US,Other,Other,0,0,0,Part-time,Not Applicable,High School or equivalent,0
5735,5736,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
5736,5737,US,Other,Other,0,0,0,Full-time,Entry level,Master's Degree,0
5737,5738,US, TX,Other,0,1,0,Full-time,Not Applicable,Unspecified,0
5738,5739,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
5739,5740,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5740,5741,Other,Other,Other,0,1,0,Contract,Mid-Senior level,Unspecified,0
5741,5742,GR, , ,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5742,5743,US, NY, New York,0,1,0,Full-time,Associate,High School or equivalent,0
5743,5744,US, , ,0,1,1,Full-time,Entry level,High School or equivalent,0
5744,5745,US, NY,Other,0,1,0,Full-time,Associate,High School or equivalent,1
5745,5746,GB, LND, London,0,1,1,Full-time,,Unspecified,0
5746,5747,US, CA,Other,0,1,1,Full-time,Mid-Senior level,,0
5747,5748,US, IL,Other,0,0,1,Full-time,Entry level,Bachelor's Degree,0
5748,5749,US, TX,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
5749,5750,US, CA,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5750,5751,US, NY,Other,0,1,0,Full-time,,High School or equivalent,1
5751,5752,US, NY,Other,0,1,0,Full-time,Associate,High School or equivalent,1
5752,5753,Other, , ,0,0,0,Temporary,Associate,Bachelor's Degree,0
5753,5754,US, CA, San Francisco,0,1,0,Full-time,Not Applicable,Bachelor's Degree,0
5754,5755,US, CA, San Francisco,0,1,0,Full-time,Not Applicable,Bachelor's Degree,0
5755,5756,US, NY,Other,0,1,1,,,,0
5756,5757,,,,0,1,1,Full-time,,,0
5757,5758,US, CA, San Francisco,0,1,0,Full-time,,,0
5758,5759,US,Other,Other,0,0,0,Full-time,Associate,High School or equivalent,0
5759,5760,,,,0,1,0,Full-time,Associate,High School or equivalent,1
5760,5761,US, NY,Other,0,1,0,Full-time,Associate,High School or equivalent,1
5761,5762,US,Other,Other,1,0,0,Full-time,,,0
5762,5763,US, TX,Other,1,1,1,Full-time,,,0
5763,5764,GB, LND, London,0,0,1,Full-time,Associate,,0
5764,5765,US, CA,Other,0,1,1,Full-time,Mid-Senior level,,0
5765,5766,GR, , Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5766,5767,US,Other,Other,0,0,0,Full-time,,,0
5767,5768,US, ,Other,0,1,1,Full-time,Associate,,0
5768,5769,US, TX,Other,0,1,1,Full-time,,Bachelor's Degree,0
5769,5770,GB, LND, London,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5770,5771,US,Other,Other,0,0,0,Full-time,Mid-Senior level,,0
5771,5772,US, CA,Other,0,1,1,Full-time,Associate,Unspecified,0
5772,5773,Other,Other,Other,0,1,1,Full-time,,,0
5773,5774,US,Other,Other,0,0,0,Full-time,,,0
5774,5775,GB, , London,0,1,1,Full-time,Associate,Bachelor's Degree,0
5775,5776,US, TX,Other,1,1,1,Full-time,,Bachelor's Degree,0
5776,5777,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5777,5778,GB, , London,0,1,0,Full-time,Associate,,0
5778,5779,Other,Other,Other,0,1,1,Full-time,,Unspecified,0
5779,5780,US, CA, San Francisco,1,1,1,Full-time,,Bachelor's Degree,0
5780,5781,US,Other,Other,0,1,1,Part-time,,,0
5781,5782,Other,Other,Other,0,1,0,Full-time,Entry level,Unspecified,0
5782,5783,US, NY,Other,0,1,0,Full-time,,,0
5783,5784,Other,Other,Other,0,0,1,Part-time,Internship,Unspecified,1
5784,5785,US,Other,Other,0,1,0,,,,0
5785,5786,GB, ,Other,1,1,1,Full-time,Associate,Unspecified,0
5786,5787,US, CA, San Francisco,0,1,0,,,,0
5787,5788,GB, LND, ,0,1,1,Full-time,,,0
5788,5789,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
5789,5790,Other,Other,Other,0,1,1,Full-time,Entry level,,0
5790,5791,Other,Other,Other,0,1,1,Full-time,Internship,Unspecified,0
5791,5792,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
5792,5793,US, CA,Other,0,1,1,,,,0
5793,5794,GB, LND, London,0,1,0,Full-time,Mid-Senior level,,0
5794,5795,US, TX,Other,0,1,1,Part-time,Entry level,High School or equivalent,0
5795,5796,US,Other,Other,0,1,1,Full-time,,High School or equivalent,0
5796,5797,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5797,5798,US,Other,Other,0,1,1,Temporary,Internship,Unspecified,0
5798,5799,GR, I, ,0,1,1,Temporary,Internship,Bachelor's Degree,0
5799,5800,US, , ,1,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5800,5801,Other,Other,Other,0,1,1,Part-time,Entry level,,0
5801,5802,Other,Other,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
5802,5803,US, , ,0,0,0,Full-time,Entry level,High School or equivalent,0
5803,5804,US, NY, New York,0,1,1,Contract,Associate,Bachelor's Degree,0
5804,5805,US, , ,1,0,1,Full-time,Entry level,Unspecified,1
5805,5806,Other,Other,Other,0,1,1,,,,0
5806,5807,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5807,5808,Other,Other,Other,0,1,0,,,,0
5808,5809,US, TX,Other,0,1,1,Full-time,Entry level,High School or equivalent,1
5809,5810,GB, LND, London,0,1,1,Other,Internship,,0
5810,5811,US, , ,0,0,0,Full-time,Executive,,0
5811,5812,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5812,5813,US, TX,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5813,5814,Other,,,0,0,1,Full-time,Entry level,High School or equivalent,0
5814,5815,Other, ,Other,0,1,1,Full-time,,,0
5815,5816,Other,Other,Other,0,1,1,Full-time,,,0
5816,5817,GB, LND, London,0,1,0,Other,Not Applicable,Unspecified,0
5817,5818,,,,1,1,1,Contract,,,0
5818,5819,US, IL,Other,0,1,1,Full-time,Mid-Senior level,,0
5819,5820,Other, , ,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5820,5821,GB, LND, London,0,1,1,Full-time,,,0
5821,5822,US,Other,Other,0,1,1,Contract,Entry level,Some College Coursework Completed,0
5822,5823,Other,Other,Other,0,1,1,Full-time,,,0
5823,5824,GB,Other, ,0,1,0,Full-time,,,0
5824,5825,CA,Other,Other,0,1,0,Contract,Not Applicable,Unspecified,0
5825,5826,US,Other,Other,0,0,1,Full-time,,Bachelor's Degree,0
5826,5827,US, NY, New York,0,0,1,Full-time,,,0
5827,5828,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
5828,5829,US, CA,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
5829,5830,GB, LND,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5830,5831,Other,Other,Other,0,1,0,Full-time,,,0
5831,5832,GR, I, Athens,0,0,0,Full-time,Not Applicable,,0
5832,5833,GB, , ,0,1,0,Full-time,,,0
5833,5834,US,Other,Other,0,1,0,Full-time,Director,,0
5834,5835,GR, , ,0,1,1,Full-time,,Bachelor's Degree,0
5835,5836,GR, , Athens,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5836,5837,US,Other,Other,0,1,1,Contract,Mid-Senior level,Master's Degree,0
5837,5838,Other,Other,Other,0,1,1,Full-time,,,0
5838,5839,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Certification,1
5839,5840,Other, , ,0,1,0,,,,0
5840,5841,US, NY,Other,0,0,1,Full-time,Associate,Bachelor's Degree,0
5841,5842,GB, LND,Other,0,1,1,Full-time,,,0
5842,5843,US,Other,Other,0,0,0,Full-time,,,0
5843,5844,US, TX,Other,1,1,1,Full-time,Entry level,High School or equivalent,0
5844,5845,US, CA, San Francisco,0,0,0,Contract,,,0
5845,5846,GB,Other,Other,0,0,0,Full-time,,,0
5846,5847,US, CA, San Francisco,0,1,0,Contract,,,0
5847,5848,GB,Other,Other,0,0,0,Full-time,,,0
5848,5849,US, TX,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5849,5850,US,Other,Other,0,0,0,Full-time,,,1
5850,5851,US,Other,Other,0,1,1,Full-time,Associate,Unspecified,0
5851,5852,Other,Other, ,0,0,1,Full-time,Mid-Senior level,,0
5852,5853,Other,Other,Other,0,0,1,Full-time,Mid-Senior level,,0
5853,5854,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
5854,5855,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5855,5856,GB,Other,Other,0,0,0,,,,0
5856,5857,GB,Other, London,0,1,1,Full-time,Entry level,,0
5857,5858,US, CA,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5858,5859,GR, I, Athens,1,0,1,Full-time,Mid-Senior level,Certification,0
5859,5860,,,,0,1,1,Full-time,Associate,Bachelor's Degree,0
5860,5861,US, ,Other,1,1,1,Full-time,,,0
5861,5862,GR, , ,0,1,1,,,,0
5862,5863,US,Other,Other,0,1,0,Contract,,,0
5863,5864,US, , ,1,1,1,Full-time,Director,Bachelor's Degree,0
5864,5865,GB, LND, London,0,1,1,Full-time,Director,Bachelor's Degree,0
5865,5866,GB,Other,Other,0,0,0,Part-time,Associate,Professional,0
5866,5867,US, TX,Other,0,0,0,Full-time,Associate,High School or equivalent,0
5867,5868,GR, I,Other,0,1,1,Temporary,Internship,Unspecified,0
5868,5869,GR, I,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
5869,5870,US,Other,Other,0,0,0,Full-time,,,1
5870,5871,US, FL,Other,0,1,1,Full-time,Entry level,High School or equivalent,1
5871,5872,US, NY,Other,0,1,0,Full-time,Director,,0
5872,5873,US, IL,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
5873,5874,Other,Other, ,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5874,5875,GB, LND, ,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5875,5876,US,Other,Other,0,1,1,Full-time,,,0
5876,5877,GR,Other,Other,0,1,1,Full-time,,,0
5877,5878,US,Other,Other,0,1,0,Contract,,,0
5878,5879,US,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
5879,5880,US, CA,Other,0,1,1,Full-time,Entry level,,0
5880,5881,Other,Other,Other,0,1,0,,,,0
5881,5882,US, TX,Other,0,1,1,Full-time,Associate,Associate Degree,0
5882,5883,Other, ,Other,0,1,0,Full-time,Mid-Senior level,,0
5883,5884,US,Other,Other,0,1,0,Full-time,,,0
5884,5885,GB,Other,Other,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5885,5886,Other,Other,Other,0,1,1,Full-time,Not Applicable,Bachelor's Degree,0
5886,5887,US,Other,Other,0,0,1,Full-time,Entry level,Bachelor's Degree,0
5887,5888,US, NY,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5888,5889,Other,Other,Other,0,1,1,Full-time,,,0
5889,5890,US, NY,Other,0,0,0,Full-time,Mid-Senior level,,0
5890,5891,Other,Other,Other,0,1,1,Full-time,,,0
5891,5892,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
5892,5893,GB, LND, London,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5893,5894,Other,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5894,5895,US, NY,Other,0,0,0,Full-time,,,1
5895,5896,US, TX,Other,1,1,0,Full-time,Entry level,High School or equivalent,0
5896,5897,Other,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5897,5898,Other,Other,Other,0,1,1,Full-time,Entry level,,0
5898,5899,GB, LND, ,0,1,1,Full-time,Mid-Senior level,,0
5899,5900,GB, LND, London,0,1,0,Full-time,Mid-Senior level,,0
5900,5901,US,Other,Other,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5901,5902,GB, , London,0,1,1,Full-time,,,0
5902,5903,US,Other,Other,0,1,0,,,,0
5903,5904,US, , ,0,1,1,Full-time,Mid-Senior level,Master's Degree,0
5904,5905,GR, , ,0,1,1,Full-time,,,0
5905,5906,CA,Other,Other,0,1,1,Other,Internship,Certification,0
5906,5907,GB, LND,Other,0,1,1,,,,0
5907,5908,Other, ,Other,0,0,0,Full-time,Not Applicable,Unspecified,0
5908,5909,CA,Other,Other,0,1,1,Full-time,Director,,0
5909,5910,US, NY, New York,0,1,1,,,,0
5910,5911,GB, LND,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
5911,5912,GB, LND,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5912,5913,Other,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
5913,5914,US,Other, ,0,0,0,,,,0
5914,5915,GB, LND, London,0,1,1,Full-time,Entry level,Bachelor's Degree,0
5915,5916,US, CA,Other,0,1,1,Full-time,Associate,Associate Degree,0
5916,5917,US, ,Other,0,0,0,Full-time,,Bachelor's Degree,0
5917,5918,Other, , ,0,0,0,Full-time,,,0
5918,5919,GB, LND, London,1,1,0,Contract,Mid-Senior level,Unspecified,0
5919,5920,GB, LND, London,0,0,1,Full-time,Internship,Master's Degree,0
5920,5921,GB, LND,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
5921,5922,US, NY, New York,0,1,0,Full-time,,,0
5922,5923,US,Other,Other,0,1,1,Full-time,Associate,Unspecified,0
5923,5924,Other, , ,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5924,5925,GB,Other, London,0,1,1,Full-time,Mid-Senior level,Unspecified,0
5925,5926,US,Other,Other,0,1,1,Contract,Mid-Senior level,,0
5926,5927,Other, , ,0,0,0,Part-time,,,1
5927,5928,GB, LND, London,0,1,1,Part-time,Mid-Senior level,Bachelor's Degree,0
5928,5929,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5929,5930,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5930,5931,GR, I,Other,0,1,0,Full-time,Entry level,,0
5931,5932,US, CA,Other,1,0,0,Contract,,,0
5932,5933,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5933,5934,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5934,5935,Other,Other, ,0,1,1,,,,0
5935,5936,GB, , London,0,1,1,Full-time,Associate,Bachelor's Degree,0
5936,5937,US,Other,Other,0,0,1,,,,0
5937,5938,Other,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5938,5939,US, IL,Other,0,0,1,Full-time,Executive,Bachelor's Degree,0
5939,5940,US, TX,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
5940,5941,US, CA,Other,0,1,1,,,,0
5941,5942,US,Other,Other,0,0,0,Full-time,,,1
5942,5943,GB, , ,0,1,1,Full-time,,,0
5943,5944,US, TX,Other,0,0,0,Full-time,,,1
5944,5945,US,Other,Other,0,0,0,Full-time,,,0
5945,5946,GB, LND,Other,0,1,1,,,,0
5946,5947,GB, LND,Other,0,1,1,,,,0
5947,5948,US, NY,Other,0,0,1,Other,Not Applicable,Unspecified,0
5948,5949,Other,,,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5949,5950,US, FL,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
5950,5951,US,Other,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
5951,5952,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5952,5953,Other,Other,Other,0,1,1,,,,0
5953,5954,GB, LND, London,0,1,1,Full-time,Associate,Unspecified,0
5954,5955,GB, LND, London,0,1,0,Temporary,Internship,Vocational,0
5955,5956,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5956,5957,Other,Other,Other,0,1,1,,,,0
5957,5958,US, CA, San Francisco,0,1,0,Full-time,Entry level,High School or equivalent,0
5958,5959,,,,0,1,1,Temporary,,,0
5959,5960,US,Other,Other,1,1,1,Full-time,Not Applicable,Unspecified,0
5960,5961,GB, LND, ,0,0,0,Full-time,Associate,Certification,0
5961,5962,US, IL,Other,0,1,1,Full-time,Mid-Senior level,Master's Degree,0
5962,5963,Other, ,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5963,5964,US,Other,Other,0,0,0,Full-time,,Bachelor's Degree,0
5964,5965,US, IL,Other,0,0,0,Full-time,Entry level,,0
5965,5966,US,Other,Other,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5966,5967,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5967,5968,US, NY,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
5968,5969,US, NY, New York,0,0,0,,,,0
5969,5970,Other,Other, ,0,1,1,Full-time,Entry level,Master's Degree,0
5970,5971,US,Other,Other,0,0,0,Full-time,,,0
5971,5972,Other, ,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5972,5973,Other,Other,Other,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5973,5974,Other,Other, ,0,0,1,Full-time,Mid-Senior level,,0
5974,5975,US,Other,Other,0,1,1,Part-time,,High School or equivalent,0
5975,5976,US, NY, New York,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5976,5977,US,Other,Other,0,1,0,Contract,Mid-Senior level,Bachelor's Degree,0
5977,5978,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5978,5979,Other, , ,0,1,1,,,,0
5979,5980,Other,Other,Other,0,1,0,Full-time,,,0
5980,5981,Other, , ,1,1,1,Full-time,Not Applicable,Unspecified,0
5981,5982,US, TX,Other,0,1,0,Full-time,Not Applicable,Unspecified,0
5982,5983,GR, I, Athens,0,0,1,Full-time,Not Applicable,,0
5983,5984,US, CA,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
5984,5985,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Master's Degree,0
5985,5986,US,Other,Other,0,1,1,Full-time,Associate,High School or equivalent,0
5986,5987,US, NY, New York,0,1,1,Full-time,Mid-Senior level,,0
5987,5988,US, TX,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5988,5989,US,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
5989,5990,Other,Other, ,0,1,1,Full-time,Not Applicable,,0
5990,5991,US, NY,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
5991,5992,US, ,Other,1,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5992,5993,US, TX,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
5993,5994,GB, , London,0,1,0,Temporary,,Bachelor's Degree,0
5994,5995,US, FL,Other,0,0,0,Full-time,Associate,Unspecified,0
5995,5996,US,Other,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
5996,5997,,,,0,0,0,Part-time,,,0
5997,5998,US,Other,Other,0,1,0,Full-time,,,0
5998,5999,US,Other,Other,0,0,0,Full-time,Internship,,0
5999,6000,US, CA,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
6000,6001,US, TX,Other,0,0,1,Full-time,,,0
6001,6002,US,Other,Other,0,0,1,Full-time,Not Applicable,High School or equivalent,0
6002,6003,US,Other, Athens,0,1,1,Contract,Entry level,Bachelor's Degree,0
6003,6004,US, TX,Other,0,1,1,Temporary,Internship,Bachelor's Degree,0
6004,6005,US,Other,Other,0,1,1,Part-time,,,0
6005,6006,US, CA,Other,0,1,0,Full-time,,Bachelor's Degree,0
6006,6007,US, TX,Other,0,0,0,Full-time,,,0
6007,6008,US, TX,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
6008,6009,US,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
6009,6010,US, , ,0,0,0,Full-time,Entry level,,0
6010,6011,US, TX,Other,0,1,1,Contract,,,0
6011,6012,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
6012,6013,US, CA,Other,0,1,0,Full-time,,,0
6013,6014,Other,Other,Other,0,1,1,,,,0
6014,6015,Other, ,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
6015,6016,GB, LND, London,0,1,1,,,,0
6016,6017,US, CA,Other,0,1,0,Full-time,,High School or equivalent,0
6017,6018,US, FL,Other,0,1,1,Full-time,Associate,High School or equivalent,0
6018,6019,US, NY,Other,0,1,1,Contract,,Bachelor's Degree,0
6019,6020,US,Other,Other,0,0,1,Full-time,,Unspecified,0
6020,6021,CA,Other,Other,0,0,1,,,,0
6021,6022,US, , ,1,0,0,Full-time,Associate,Bachelor's Degree,0
6022,6023,Other, , ,0,1,1,Full-time,Internship,Bachelor's Degree,0
6023,6024,US,Other,Other,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
6024,6025,US,Other,Other,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
